year,r_mas,flux,err
2020.2704918032787,1.436241610738255,0.059343444469063096,0.024958011019767166
2020.3497267759562,1.436241610738255,0.04681764725613304,0.02299609168312089
2020.448087431694,1.436241610738255,0.07386943472529457,0.02723322118668711
2020.5819672131147,1.436241610738255,0.0718976692056414,0.026924382967883225
2020.9781420765028,1.436241610738255,0.09901298447227705,0.031171462849230617
2021.164383561644,1.436241610738255,0.10975414259101678,0.03285385363465521
2021.5972602739726,1.436241610738255,0.1187163213940301,0.03425760236163945
2022.1479452054793,1.436241610738255,0.10155766589061385,0.03157003705535667
2022.441095890411,1.436241610738255,0.06737512433872404,0.026216015422534794
2023.495890410959,1.436241610738255,0.05447652539704544,0.024195704040421585
2023.868493150685,1.436241610738255,0.04230370460932418,0.022289071506062234
2024.3551912568305,1.436241610738255,0.07675189397340548,0.027684701634584353
2024.6284153005465,1.436241610738255,0.09555942624300075,0.03063053099834158
2024.9726775956285,1.436241610738255,0.09449343430348157,0.03046356436433821
2025.0684931506848,1.436241610738255,0.09419291936174752,0.0304164946197849
2025.1397260273973,1.436241610738255,0.10851783473280752,0.03266021036773687
2025.2027397260274,1.436241610738255,0.10311660523963986,0.03181421418847803
2025.4136986301369,1.436241610738255,0.10113618122367188,0.03150401978682547
2025.8164383561643,1.436241610738255,0.08183345049631709,0.028480627341594032
2025.8931506849315,1.436241610738255,0.08114059392305534,0.028372105010799672
2010.5260273972603,1.5436241610738255,0.0328835198913335,0.020813585176623055
2010.8657534246574,1.5436241610738255,0.031752104852106014,0.020636371303086813
2011.1561643835616,1.5436241610738255,0.029505785810611636,0.020284529684635955
2012.0983606557377,1.5436241610738255,0.024332945261324453,0.019474306133470825
2013.158904109589,1.5436241610738255,0.014923107325838096,0.018000440423647488
2014.0657534246575,1.5436241610738255,0.01875268507694558,0.018600268323889422
2015.0465753424658,1.5436241610738255,0.019617819196660485,0.018735774537937743
2015.6794520547944,1.5436241610738255,0.02719831061176651,0.01992310915910064
2016.0573770491803,1.5436241610738255,0.022253451003863993,0.019148594330477154
2016.4562841530055,1.5436241610738255,0.024390885635457077,0.019483381351474992
2016.879781420765,1.5436241610738255,0.023673319787893034,0.019370988799709932
2017.4575342465753,1.5436241610738255,0.024378575215325177,0.0194814531667145
2017.7972602739726,1.5436241610738255,0.046734471023196174,0.022983063765059132
2017.8575342465754,1.5436241610738255,0.03874682326524944,0.02173195612502341
2018.304109589041,1.5436241610738255,0.03823786527504536,0.021652237883896905
2018.4109589041095,1.5436241610738255,0.042692179261532084,0.02234991840618424
2018.9561643835616,1.5436241610738255,0.03889400162368511,0.02175500871500568
2019.5890410958905,1.5436241610738255,0.055314289181845055,0.024326923230785266
2019.958904109589,1.5436241610738255,0.07073940840613609,0.02674296423494357
2020.1256830601094,1.5436241610738255,0.05084816523148976,0.02362739291035056
2020.2704918032787,1.5436241610738255,0.05617088539711584,0.02446109215032541
2020.3497267759562,1.5436241610738255,0.05187481206333514,0.023788196908456558
2020.448087431694,1.5436241610738255,0.06882170020237964,0.026442593029579402
2020.5819672131147,1.5436241610738255,0.061579615704639774,0.02530826318436403
